Transaction ID,Date,Month,Quarter,Year,Region,Country,City,Business Unit,Department,Product Category,Product Name,Customer Segment,Sales Channel,Revenue,Cost of Goods Sold (COGS),Operating Expense,Marketing Expense,Discount,Tax,Profit,Profit Margin,Budget,Actual Sales
TXN-10110,2023-01-12,January,Q1,2023,North America,USA,New York,Consumer Goods,Customer Support,Hardware Systems,Storage Array V2,Mid-Market,Reseller Network,71784.82,42108.2,12984.66,4744.91,6016.18,1432.25,10514.8,14.65,75166.12,71784.82
TXN-10111,2023-01-12,January,Q1,2023,North America,Canada,Toronto,Consumer Goods,Engineering,Electronics,UltraBook Enterprise,Enterprise,Online Store,11554.87,7556.35,1294.96,737.16,879.16,485.52,1480.88,12.82,10663.6,11554.87
TXN-10112,2023-01-12,January,Q1,2023,Middle East & Africa,UAE,Dubai,Consumer Goods,Engineering,Software Services,Cloud Database Engine,Mid-Market,Direct Sales,29448.57,8539.76,3636.42,2528.86,103.82,2030.36,12713.17,43.17,26697.47,29448.57
TXN-10113,2023-01-12,January,Q1,2023,Europe,UK,London,Digital Services,Customer Support,Software Services,Cloud Database Engine,Mid-Market,Direct Sales,410041.3169366427,9560.81,5041.65,2321.51,1169.96,3032.16,12568.29,38.64,36202.34,32524.42
TXN-10114,2023-01-12,January,Q1,2023,Asia Pacific,India,Mumbai,Enterprise Solutions,Customer Support,Professional Consulting,Advisory Subscription,Mid-Market,Online Store,18741.33,9752.29,3381.84,892.08,973.94,638.7,4076.42,21.75,19036.54,18741.33
TXN-10115,2023-01-12,January,Q1,2023,North America,USA,San Francisco,Digital Services,Sales,Electronics,UltraBook Enterprise,Consumer,Reseller Network,11979.41,6873.18,2424.31,766.65,1311.59,357.04,1558.23,13.01,12924.17,11979.41
TXN-10116,2023-01-12,January,Q1,2023,Europe,France,Paris,Enterprise Solutions,Sales,Software Services,AI Analytics Platform,Consumer,Online Store,27142.35,7765.15,4748.56,1578.7,1205.51,1904.03,11145.91,41.06,29530.5,27142.35
TXN-10117,2023-01-12,January,Q1,2023,Asia Pacific,Japan,Tokyo,Consumer Goods,Sales,Electronics,UltraBook Enterprise,Enterprise,Partner Channel,3143.5,1782.3,526.22,203.35,337.19,107.46,524.17,16.67,3087.17,3143.5
TXN-10118,2023-01-12,January,Q1,2023,europe,UK,London,Financial Services,Engineering,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Direct Sales,52755.82,16987.09,11027.72,3007.51,7117.5,3935.85,17797.65,33.74,53793.9,52755.82
TXN-10119,2023-01-12,January,Q1,2023,Asia Pacific,India,Mumbai,Enterprise Solutions,Operations,Software Services,Cloud Database Engine,Enterprise,Partner Channel,24992.89,5201.89,4337.98,1083.64,1898.69,2582.03,11787.35,47.16,23274.15,24992.89
TXN-10120,2023-01-12,January,Q1,2023,Europe,Germany,Frankfurt,Consumer Goods,Operations,Software Services,CyberShield Security,Enterprise,Direct Sales,17999.68,4225.42,3703.92,1574.38,1493.97,880.02,7615.94,42.31,17074.81,17999.68
TXN-10121,2023-01-12,January,Q1,2023,Europe,UK,London,Consumer Goods,Operations,Electronics,Smart Hub Pro,Consumer,Partner Channel,12199.66,8123.57,1522.4,568.86,1517.93,381.91,1602.92,13.14,12419.43,12199.66
TXN-10122,2023-01-12,January,Q1,2023,North America,USA,New York,Financial Services,Customer Support,Software Services,SaaS ERP License,Mid-Market,Partner Channel,43930.43,12474.96,6198.23,4388.29,23.09,2090.36,18778.59,42.75,47344.78,43930.43
TXN-10123,2023-01-12,January,Q1,2023,north america,USA,San Francisco,Consumer Goods,Engineering,Professional Consulting,24/7 Premium Support,Enterprise,Online Store,32638.85,17045.68,4529.71,3229.15,3469.28,954.17,6880.14,21.08,28997.61,32638.85
TXN-10124,2023-01-12,January,Q1,2023,North America,USA,San Francisco,Digital Services,Marketing,Electronics,4K Display Monitor,Enterprise ,Reseller Network,5946.66,4188.72,1268.93,240.05,414.01,40.33,208.63,3.51,6529.95,5946.66
TXN-10125,2023-01-13,January,Q1,2023,Europe,Germany,Frankfurt,Consumer Goods,Engineering,Professional Consulting,Advisory Subscription,Consumer,Partner Channel,30763.8,13996.56,3235.91,3028.97,79.25,2364.81,8137.55,26.45,29794.2,30763.8
TXN-10126,2023-01-13,January,Q1,2023,North America,USA,San Francisco,Consumer Goods,Engineering,Professional Consulting,Implementation Services,Consumer,Partner Channel,9906.78,5220.84,1483.72,417.76,477.64,500.68,2283.78,23.05,11000.98,9906.78
TXN-10127,2023-01-13,January,Q1,2023,North America,Canada,Toronto,Financial Services,Customer Support,Hardware Systems,Network Switch 48P,SMB,Online Store,57354.23,31176.49,8712.62,3172.95,7608.77,1593.79,12698.38,22.14,59828.36,57354.23
TXN-10128,2023-01-13,January,Q1,2023,north america,Canada,Toronto,Consumer Goods,Sales,Software Services,CyberShield Security,Mid-Market,Online Store,22765.77,5581.39,4537.71,1494.84,2189.34,2217.68,8934.15,39.24,24621.41,22765.77
TXN-10129,2023-01-13,January,Q1,2023,Europe,France,Paris,Enterprise Solutions,Sales,Hardware Systems,Network Switch 48P,Mid-Market,Direct Sales,79231.44,47673.68,11053.8,3836.34,4411.51,3085.89,13581.73,17.14,77043.72,79231.44
TXN-10130,2023-01-13,January,Q1,2023,north america,USA,New York,Enterprise Solutions,Marketing,Software Services,Cloud Database Engine,SMB,Reseller Network,14323.76,3809.72,1582.96,900.89,1088.65,954.51,7075.68,49.4,14425.44,14323.76
TXN-10131,2023-01-13,January,Q1,2023,Latin America,Mexico,Mexico City,Financial Services,Marketing,Professional Consulting,24/7 Premium Support,Consumer,Direct Sales,25166.64,11023.44,3592.89,1295.5,3232.53,1775.25,7479.56,29.72,23939.99,25166.64
TXN-10132,2023-01-13,January,Q1,2023,latin america,Mexico,Mexico City,Digital Services,Marketing,Professional Consulting,Implementation Services,Mid-Market,Direct Sales,11095.99,6062.22,2258.04,982.97,213.07,431.68,1361.08,12.27,10335.8,11095.99
TXN-10133,2023-01-13,January,Q1,2023,Middle East & Africa,UAE,Dubai,Digital Services,Customer Support,Electronics,UltraBook Enterprise,SMB,Partner Channel,6374.89,4119.1,1276.71,261.96,767.07,171.04,546.08,8.57,5658.96,6374.89
TXN-10134,2023-01-13,January,Q1,2023,North America,USA,San Francisco,Digital Services,Sales,Hardware Systems,Server Rack X1,Mid-Market,Direct Sales,59110.85,36842.24,12525.21,2885.07,6138.69,1667.51,5190.82,8.78,59133.04,59110.85
TXN-10135,2023-01-13,January,Q1,2023,Europe,Netherlands,Amsterdam,Consumer Goods,Marketing,Software Services,Cloud Database Engine,Enterprise,Partner Channel,12299.05,2976.6,1837.91,974.43,1835.73,1300.68,5209.43,42.36,10835.8,12299.05
TXN-10136,2023-01-13,January,Q1,2023,Latin America,Brazil,Sao Paulo,Financial Services,Customer Support,Software Services,CyberShield Security,Consumer,Partner Channel,26567.97,6019.7,3164.66,1656.01,2681.13,2997.93,12729.67,47.91,28585.84,26567.97
TXN-10137,2023-01-13,January,Q1,2023,North America,USA,New York,Digital Services,Marketing,Electronics,4K Display Monitor,Enterprise,Direct Sales,13825.32,7933.6,2274.51,1045.01,1127.09,325.21,2246.99,16.25,13224.08,13825.32
TXN-10138,2023-01-13,January,Q1,2023,North America,USA,San Francisco,Consumer Goods,Marketing,Hardware Systems,Server Rack X1,Mid-Market,Partner Channel,72505.51,45725.86,14126.53,4156.67,4214.35,1805.32,6691.13,9.23,73435.81,72505.51
TXN-10139,2023-01-13,January,Q1,2023,Middle East & Africa,Saudi Arabia,Riyadh,Consumer Goods,Sales,Electronics,UltraBook Enterprise,Consumer,Direct Sales,2126.1,1321.74,313.22,210.89,137.47,54.31,225.94,10.63,2057.41,2126.1
TXN-10140,2023-01-13,January,Q1,2023,Europe,UK,London,Consumer Goods,Sales,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Direct Sales,17666.89,5312.79,2846.02,1295.53,2186.11,1240.4,6972.15,39.46,19432.74,17666.89
TXN-10141,2023-01-13,January,Q1,2023,Asia Pacific,Australia,Sydney,Digital Services,Customer Support,Electronics,4K Display Monitor,Enterprise ,Direct Sales,13985.71,7768.73,2174.84,822.48,1395.24,662.76,2556.9,18.28,13517.06,13985.71
TXN-10142,2023-01-14,January,Q1,2023,europe,Netherlands,Amsterdam,Consumer Goods,Marketing,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Direct Sales,29416.9,11984.85,3327.98,1654.06,205.78,1738.11,10711.9,36.41,31728.69,29416.9
TXN-10143,2023-01-14,January,Q1,2023,North America,USA,San Francisco,Consumer Goods,Sales,Software Services,Cloud Database Engine,Consumer,Reseller Network,14397.17,2376.25,1695.9,1182.33,1567.33,1522.15,7620.54,52.93,13830.77,14397.17
TXN-10144,2023-01-14,January,Q1,2023,North America,USA,New York,Consumer Goods,Engineering,Software Services,Cloud Database Engine,Mid-Market,Direct Sales,16739.14,3041.85,2207.72,764.81,870.91,961.18,9763.58,58.33,15479.34,16739.14
TXN-10145,2023-01-14,January,Q1,2023,Asia Pacific,Singapore,Singapore,Digital Services,Marketing,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Partner Channel,17712.42,6756.72,3867.88,1168.01,1705.37,1254.1,4665.71,26.34,16172.03,17712.42
TXN-10146,2023-01-14,January,Q1,2023,Europe,France,Paris,Digital Services,Engineering,Software Services,Cloud Database Engine,Enterprise,Reseller Network,11977.86,2430.69,1737.52,800.57,1419.67,1251.22,5757.86,48.07,12609.3,11977.86
TXN-10147,2023-01-14,January,Q1,2023,North America,USA,Chicago,Digital Services,Sales,Electronics,UltraBook Enterprise,Consumer,Partner Channel,10006.54,5609.79,1783.98,947.57,569.54,428.01,1237.19,12.36,9557.83,10006.54
TXN-10148,2023-01-14,January,Q1,2023,Europe,UK,London,Financial Services,Sales,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Partner Channel,17214.08,6363.02,1762.79,834.17,1752.86,1406.37,6847.73,39.78,15624.82,17214.08
TXN-10149,2023-01-14,January,Q1,2023,North America,USA,San Francisco,Financial Services,Engineering,Electronics,4K Display Monitor,Mid-Market ,Partner Channel,10630.76,6353.77,1922.59,1016.97,554.17,265.84,1071.59,10.08,10813.03,10630.76
TXN-10150,2023-01-14,January,Q1,2023,North America,USA,Chicago,Consumer Goods,Customer Support,Software Services,Cloud Database Engine,Enterprise,Direct Sales,40741.2,11848.92,7889.65,3881.61,1870.93,2200.47,14920.55,36.62,39609.9,40741.2
TXN-10151,2023-01-14,January,Q1,2023,North America,USA,New York,Financial Services,Operations,Hardware Systems,Storage Array V2,Mid-Market,Direct Sales,24827.34,14040.64,4469.82,1659.05,3478.53,1044.95,3612.88,14.55,22458.22,24827.34
TXN-10152,2023-01-14,January,Q1,2023,North America,USA,San Francisco,Financial Services,Customer Support,Professional Consulting,24/7 Premium Support,Enterprise,Direct Sales,15206.11,6894.83,2200.03,898.63,1416.75,589.29,4623.33,30.4,16468.76,15206.11
TXN-10153,2023-01-14,January,Q1,2023,Latin America,Brazil,Sao Paulo,Digital Services,Customer Support,Software Services,AI Analytics Platform,Enterprise,Online Store,23316.38,5481.09,4847.96,2289.56,2218.97,2031.29,8666.48,37.17,20987.4,23316.38
TXN-10154,2023-01-14,January,Q1,2023,North America,USA,San Francisco,Consumer Goods,Engineering,Software Services,CyberShield Security,SMB,Reseller Network,33031.18,8203.58,6211.27,2046.59,2004.26,2520.1,14049.64,42.53,36503.64,33031.18
TXN-10155,2023-01-15,January,Q1,2023,Asia Pacific,Japan,Tokyo,Consumer Goods,Sales,Software Services,CyberShield Security,SMB,Online Store,16186.46,3908.36,2952.82,1093.52,1373.02,1393.26,6838.5,42.25,17226.45,16186.46
TXN-10156,2023-01-15,January,Q1,2023,Latin America,Colombia,Bogota,Enterprise Solutions,Operations,Electronics,UltraBook Enterprise,SMB,Partner Channel,4036.89,2269.32,755.52,285.26,425.21,129.22,597.57,14.8,3854.97,4036.89
TXN-10157,2023-01-15,January,Q1,2023,North America,USA,New York,Consumer Goods,Engineering,Hardware Systems,Storage Array V2,Enterprise,Partner Channel,20710.74,11119.52,3775.76,1524.6,633.37,990.27,3300.59,15.94,19597.05,20710.74
TXN-10158,2023-01-15,January,Q1,2023,Europe,Germany,Frankfurt,Enterprise Solutions,Customer Support,Software Services,AI Analytics Platform,Enterprise,Partner Channel,20757.32,5385.0,2591.52,1299.87,25.09,1992.06,9488.87,45.71,21384.46,20757.32
TXN-10159,2023-01-15,January,Q1,2023,Latin America,Colombia,Bogota,Consumer Goods,Marketing,Electronics,Wireless Headset Pro,Enterprise,Direct Sales,8015.7,5251.7,864.66,659.73,653.52,251.81,987.8,12.32,7615.64,8015.7
TXN-10160,2023-01-15,January,Q1,2023,Europe,France,Paris,Enterprise Solutions,Engineering,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Online Store,35554.76,15164.68,4557.9,2366.11,829.06,2210.08,11255.99,31.66,33426.12,35554.76
TXN-10161,2023-01-15,January,Q1,2023,North America,Canada,Toronto,Enterprise Solutions,Customer Support,Electronics,Wireless Headset Pro,Mid-Market,Online Store,13134.11,8774.82,1326.18,1011.36,184.65,479.51,1542.24,11.74,14683.43,13134.11
TXN-10162,2023-01-15,January,Q1,2023,Europe,Germany,Frankfurt,Digital Services,Engineering,Professional Consulting,Implementation Services,Enterprise,Direct Sales,17253.88,8744.91,2503.64,1650.57,244.46,703.11,3651.65,21.16,18119.14,17253.88
TXN-10163,2023-01-15,January,Q1,2023,North America,USA,Chicago,Enterprise Solutions,Engineering,Electronics,UltraBook Enterprise,Mid-Market,Partner Channel,14035.94,9359.68,1943.33,728.8,1799.34,271.74,1732.39,12.34,12896.03,14035.94
TXN-10164,2023-01-16,January,Q1,2023,North America,USA,New York,Digital Services,Engineering,Software Services,CyberShield Security,Consumer,Reseller Network,6564.99,1916.52,1442.26,633.82,660.71,481.33,2091.06,31.85,5969.81,6564.99
TXN-10165,2023-01-16,January,Q1,2023,Latin America,Colombia,Bogota,Financial Services,Customer Support,Software Services,SaaS ERP License,Enterprise,Direct Sales,23426.55,4398.66,3396.43,2061.46,2931.56,1726.0,11844.0,50.56,23252.34,23426.55
TXN-10166,2023-01-16,January,Q1,2023,Latin America,Mexico,Mexico City,Digital Services,Sales,Hardware Systems,Network Switch 48P,Mid-Market,Online Store,51470.56,33697.0,5774.41,3130.53,4155.63,1933.41,6935.21,13.47,47967.8,51470.56
TXN-10167,2023-01-16,January,Q1,2023,Latin America,Colombia,Bogota,Enterprise Solutions,Operations,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Online Store,39255.99,15051.43,5831.82,2580.8,1335.31,2307.4,13484.54,34.35,43526.3,39255.99
TXN-10168,2023-01-16,January,Q1,2023,Latin America,Mexico,Mexico City,Financial Services,Engineering,Hardware Systems,Storage Array V2,Mid-Market,Online Store,68553.85,38160.09,10819.78,6726.49,6911.76,1866.86,10980.63,16.02,62519.36,68553.85
TXN-10169,2023-01-16,January,Q1,2023,North America,USA,San Francisco,Consumer Goods,Marketing,Software Services,Cloud Database Engine,Consumer,Direct Sales,5382.33,998.8,690.03,351.58,743.08,620.21,2721.71,50.57,5326.65,5382.33
TXN-10170,2023-01-16,January,Q1,2023,Europe,France,Paris,Digital Services,Operations,Software Services,AI Analytics Platform,Consumer,Direct Sales,12936.03,2857.17,2056.75,531.75,287.09,945.13,6545.23,50.6,13506.45,12936.03
TXN-10171,2023-01-16,January,Q1,2023,North America,USA,New York,Digital Services,Customer Support,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Online Store,46829.52,14820.56,7069.48,1923.15,235.73,3199.62,19816.71,42.32,44561.44,46829.52
TXN-10172,2023-01-16,January,Q1,2023,latin america,Mexico,Mexico City,Consumer Goods,Marketing,Hardware Systems,Edge Compute Node,SMB,Reseller Network,23611.53,12317.4,2767.96,1880.93,2342.64,1405.05,5240.19,22.19,25038.57,23611.53
TXN-10173,2023-01-16,January,Q1,2023,Europe,Germany,Frankfurt,Enterprise Solutions,Customer Support,Hardware Systems,Server Rack X1,Mid-Market,Online Store,51810.59,31910.64,8991.34,4308.14,4995.6,1439.66,5160.81,9.96,54071.15,51810.59
TXN-10174,2023-01-16,January,Q1,2023,Europe,Netherlands,Amsterdam,Enterprise Solutions,Marketing,Software Services,Cloud Database Engine,Mid-Market,Reseller Network,19459.13,4069.29,2417.13,860.72,2255.72,1361.72,10750.27,55.25,19967.74,19459.13
TXN-10175,2023-01-16,January,Q1,2023,Asia Pacific,Australia,Sydney,Consumer Goods,Engineering,Software Services,AI Analytics Platform,Enterprise,Reseller Network,39462.57,6890.4,4069.2,1791.57,1696.18,5051.47,21659.93,54.89,40016.78,39462.57
TXN-10176,2023-01-16,January,Q1,2023,Europe,UK,London,Consumer Goods,Sales,Cloud Infrastructure,Object Storage Multi-Region,Consumer,Partner Channel,51870.76,19547.12,10100.93,2633.02,4460.03,3964.19,15625.5,30.12,49268.41,51870.76
TXN-10177,2023-01-16,January,Q1,2023,Asia Pacific,Japan,Tokyo,Enterprise Solutions,Operations,Software Services,CyberShield Security,Enterprise,Online Store,8426.57,2460.81,1137.64,451.56,163.23,842.99,3533.57,41.93,8855.12,8426.57
TXN-10178,2023-01-16,January,Q1,2023,Asia Pacific,Singapore,Singapore,Consumer Goods,Marketing,Hardware Systems,Storage Array V2,Consumer,Online Store,80270.3,40151.46,16640.72,4708.87,3750.57,2413.76,16355.49,20.38,76745.1,80270.3
TXN-10179,2023-01-16,January,Q1,2023,North America,Canada,Toronto,Consumer Goods,Engineering,Electronics,UltraBook Enterprise,Enterprise,Reseller Network,6705.34,3880.89,1081.44,435.85,220.43,265.07,1042.09,15.54,6916.62,6705.34
TXN-10180,2023-01-16,January,Q1,2023,North America,USA,New York,Enterprise Solutions,Engineering,Software Services,SaaS ERP License,SMB,Direct Sales,41381.02,11345.87,4950.7,3818.24,1689.88,2209.61,19056.6,46.05,42938.49,41381.02
TXN-10181,2023-01-16,January,Q1,2023,Asia Pacific,India,Mumbai,Digital Services,Marketing,Software Services,Cloud Database Engine,Mid-Market,Partner Channel,13516.69,2187.23,1800.8,742.52,475.54,945.96,7840.18,58.0,13759.2,13516.69
TXN-10182,2023-01-17,January,Q1,2023,North America,USA,New York,Digital Services,Marketing,Software Services,SaaS ERP License,SMB,Reseller Network,10664.1,2200.63,1427.47,977.39,781.18,581.77,5476.84,51.36,11196.36,10664.1
TXN-10183,2023-01-17,January,Q1,2023,Europe,UK,London,Financial Services,Marketing,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Reseller Network,29087.1,11207.71,5668.47,2380.15,4343.52,993.58,8837.19,30.38,28075.8,29087.1
TXN-10184,2023-01-17,January,Q1,2023,North America,Canada,Toronto,Digital Services,Sales,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Partner Channel,44058.14,14874.94,5742.54,3424.71,5036.98,3929.79,16086.16,36.51,47781.65,44058.14
TXN-10185,2023-01-17,January,Q1,2023,Middle East & Africa,Saudi Arabia,Riyadh,Consumer Goods,Marketing,Cloud Infrastructure,Load Balancer Cluster,SMB,Direct Sales,9904.85,3858.02,1452.82,924.97,448.66,566.01,3103.03,31.33,9971.19,9904.85
TXN-10186,2023-01-17,January,Q1,2023,North America,Canada,Toronto,Digital Services,Marketing,Software Services,AI Analytics Platform,SMB,Direct Sales,37698.61,6346.22,4596.77,3658.67,4763.86,3178.3,19918.65,52.84,38951.32,37698.61
TXN-10187,2023-01-17,January,Q1,2023,Middle East & Africa,UAE,Dubai,Financial Services,Marketing,Software Services,AI Analytics Platform,Enterprise,Reseller Network,5296.14,1443.32,858.16,389.57,533.67,368.78,2236.31,42.23,4807.55,5296.14
TXN-10188,2023-01-17,January,Q1,2023,North America,Canada,Toronto,Digital Services,Sales,Electronics,Wireless Headset Pro,Mid-Market,Direct Sales,3424.06,2131.37,396.24,280.56,234.33,119.33,496.56,14.5,3133.46,3424.06
TXN-10189,2023-01-17,January,Q1,2023,North America,USA,Chicago,Digital Services,Marketing,Software Services,CyberShield Security,Enterprise,Reseller Network,7890.88,2220.36,1285.54,508.93,366.55,481.08,3394.97,43.02,7523.11,7890.88
TXN-10190,2023-01-17,January,Q1,2023,latin america,Colombia,Bogota,Financial Services,Customer Support,Software Services,AI Analytics Platform,Enterprise,Online Store,23402.65,6257.08,3208.75,1839.23,3096.92,1675.42,10422.17,44.53,20968.52,23402.65
TXN-10191,2023-01-17,January,Q1,2023,europe,Germany,Frankfurt,Digital Services,Engineering,Software Services,Cloud Database Engine,Mid-Market,Partner Channel,36440.02,9354.81,4289.58,2454.75,210.91,1864.22,18476.66,50.7,35916.42,36440.02
TXN-10192,2023-01-17,January,Q1,2023,North America,USA,San Francisco,Digital Services,Sales,Professional Consulting,Implementation Services,SMB,Direct Sales,14891.94,6566.65,2179.23,738.71,218.25,811.89,4595.46,30.86,15679.6,14891.94
